"activity_id","geo_level","provider_attention","provision_interval","population"
"reading-to-children","state32","active",1554489.73779182,60648.197185303
"reading-to-children","state20","active",1893066.643921,80907.2529184416
"reading-to-children","state08","active",3629909.25985871,162562.68779739
"reading-to-children","state05","active",805335.162066803,29377.9498243995
"reading-to-children","state51","active",4844796.171291,191421.923209909
"reading-to-children","state22","active",2121647.84465948,63160.6472208658
"reading-to-children","state19","active",2569269.1319478,79495.574493777
"reading-to-children","state38","active",507297.374354591,20661.9988254197
"reading-to-children","state45","active",2668290.34660286,109136.138324524
"reading-to-children","state01","active",1748937.62551757,66998.0200943085
"reading-to-children","state24","active",5396781.42285086,167415.110795581
"reading-to-children","state44","active",1336251.15084962,37292.1801538378
"reading-to-children","state56","active",623754.27873946,21147.016793531
"reading-to-children","state10","active",362715.227096581,17304.2776762707
"reading-to-children","state16","active",2223896.39904651,55641.137831863
"reading-to-children","state50","active",94457.7874141589,3388.52168564767
"reading-to-children","state02","active",142278.453008959,4556.14396155726
"reading-to-children","state30","active",363648.231958175,9263.40543137589
"reading-to-children","state35","active",895601.710843668,28147.8017427616
"reading-to-children","state23","active",896080.720762657,25273.2868918192
"reading-to-children","state54","active",208961.98373811,8115.16135360493
"reading-to-children","state11","active",607428.136845915,22121.6904318488
"real-estate-sales","state49","active",994196.727152014,22392.258771097
"real-estate-sales","state42","active",3659329.08647452,40539.5127299633
"real-estate-sales","state06","active",8078559.04772445,83971.4989383321
"real-estate-sales","state11","active",1078083.70889405,8984.03090745041
"real-estate-sales","state12","active",332875.702813819,9067.09002436
"real-estate-sales","state48","active",5993696.10885713,83216.0187463644
"real-estate-sales","state29","active",64454.3678448394,7854.75798747671
"real-estate-sales","state38","active",582422.762860778,13966.3191821666
"real-estate-sales","state26","active",3446037.31320767,24054.1853287595
"real-estate-sales","state36","active",4393909.18630534,39901.8424882384
"real-estate-sales","state09","active",170660.933432781,2697.58077688274
"real-estate-sales","state34","active",2368643.34777422,33478.2521167036
"real-estate-sales","state17","active",18708.7531202849,3741.75062405699
"real-estate-sales","state51","active",2033435.30393341,16554.4614775052
"real-estate-sales","state19","active",1005179.86217101,6812.72676283836
"real-estate-sales","state25","active",1027141.82317152,14489.6072629079
"real-estate-sales","state55","active",1016093.17201756,8467.4431001463
"real-estate-sales","state01","active",410882.69772317,13272.4309717178
"real-estate-sales","state40","active",415182.318189367,9308.89860779233
"real-estate-sales","state41","active",550542.732988603,7260.33641607616
"real-estate-sales","state22","active",2109156.501327,22704.7867627189
"real-estate-sales","state45","active",1590318.76122787,11960.4102709112
"real-estate-sales","state39","active",1267876.52988363,28380.6109899162
"real-estate-sales","state50","active",130639.447498345,3265.98618745863
"real-estate-sales","state16","active",607479.035739321,2892.75731304438
"real-estate-sales","state04","active",585189.481705948,11516.9886111216
"real-estate-sales","state13","active",1356251.4166105,11304.0165198422
"real-estate-sales","state35","active",50000.6484097808,1666.68828032603
"real-estate-sales","state08","active",187396.704238586,3123.27840397644
"real-estate-sales","state32","active",412213.449470389,13102.2011894219
"real-estate-sales","state37","active",126821.992899353,8454.79952662356
"real-estate-sales","state53","active",1509332.71280235,17698.0075819907
"real-estate-sales","state27","active",915493.330834082,9055.43882832603
"real-estate-sales","state31","active",6526.14292523014,6526.14292523014
"secondary-childcare","state26","passive_child",533039569.416716,1694876.87729318
"secondary-childcare","state50","passive_child",26679799.430797,90213.8209036038
"secondary-childcare","state48","passive_child",1974706523.65156,5652496.7424688
"secondary-childcare","state49","passive_child",317661782.160407,834921.4087593
"secondary-childcare","state36","passive_child",959456039.652092,2733525.69339312
"secondary-childcare","state06","passive_child",2111982278.87454,6067723.47982929
"secondary-childcare","state19","passive_child",208691878.141627,647345.695257851
"secondary-childcare","state13","passive_child",609344612.783626,1870031.47002995
"secondary-childcare","state08","passive_child",309558716.305157,963894.707835622
"secondary-childcare","state31","passive_child",126274802.163223,401886.858642181
"secondary-childcare","state47","passive_child",446939953.915582,1355374.84277057
"secondary-childcare","state24","passive_child",378351410.681961,1140284.40125454
"secondary-childcare","state37","passive_child",600563481.679067,1773476.59715142
"secondary-childcare","state17","passive_child",773558302.822976,2464787.15045442
"secondary-childcare","state27","passive_child",388929084.056548,1156987.42942492
"secondary-childcare","state34","passive_child",516861289.154172,1605496.36919811
"secondary-childcare","state40","passive_child",281203839.243609,815936.947549582
"secondary-childcare","state38","passive_child",48085607.4125832,151139.825479567
"secondary-childcare","state12","passive_child",968425739.150458,2931883.52099978
"secondary-childcare","state25","passive_child",337488794.963164,1070647.32896923
"secondary-childcare","state29","passive_child",342348700.806169,1004403.08706992
"secondary-childcare","state18","passive_child",466685741.860459,1264746.36029266
"secondary-childcare","state22","passive_child",268713445.453152,818913.703083759
"secondary-childcare","state42","passive_child",658105312.079708,2066896.22198375
"secondary-childcare","state55","passive_child",351952460.853281,1091431.97587089
"secondary-childcare","state35","passive_child",115206634.352042,328639.373096119
"secondary-childcare","state09","passive_child",181683920.639606,530353.029216107
"secondary-childcare","state21","passive_child",274382596.368506,854923.0296586
"secondary-childcare","state39","passive_child",657303487.158993,1919513.52805679
"secondary-childcare","state28","passive_child",206189466.606736,560036.603559201
"secondary-childcare","state23","passive_child",54228438.1974546,182668.387811471
"secondary-childcare","state46","passive_child",63406407.5876634,180496.088876693
"secondary-childcare","state53","passive_child",513884755.989955,1566553.9622446
"secondary-childcare","state16","passive_child",167297884.903523,428035.9740319
"secondary-childcare","state51","passive_child",555065396.854327,1725557.31819885
"secondary-childcare","state32","passive_child",148017383.787612,399833.493773666
"secondary-childcare","state05","passive_child",184206519.183599,459033.806428078
"secondary-childcare","state33","passive_child",56157260.1514216,179392.24772179
"secondary-childcare","state45","passive_child",270030833.066356,829281.323785643
"secondary-childcare","state20","passive_child",196522340.913661,611640.235689304
"secondary-childcare","state02","passive_child",28372337.7780898,98129.6501794652
"secondary-childcare","state04","passive_child",423423479.204762,1189814.46483799
"secondary-childcare","state41","passive_child",274683512.510294,799208.264079442
"secondary-childcare","state15","passive_child",63168059.6442906,135039.155314717
"secondary-childcare","state01","passive_child",253041570.765979,755636.905204265
"secondary-childcare","state30","passive_child",69619981.6368826,188552.211265368
"secondary-childcare","state10","passive_child",65795566.5885759,178573.457381322
"secondary-childcare","state44","passive_child",42033618.8913638,143479.007890069
"secondary-childcare","state54","passive_child",75972908.6943548,249028.315166745
"secondary-childcare","state11","passive_child",28156306.5459368,180433.27006985
"secondary-childcare","state56","passive_child",36216493.9147106,106941.00111931
"secondary-eldercare","state36","passive_elder",164139157.699476,580615.073735715
"secondary-eldercare","state09","passive_elder",11671237.1871039,144756.545424702
"secondary-eldercare","state21","passive_elder",30847546.8379515,195285.570192118
"secondary-eldercare","state48","passive_elder",198460678.292536,962415.220071675
"secondary-eldercare","state41","passive_elder",36423942.6678789,169211.744344744
"secondary-eldercare","state13","passive_elder",93507554.8371441,384705.832562073
"secondary-eldercare","state28","passive_elder",27120446.3572511,150535.89378587
"secondary-eldercare","state29","passive_elder",59182400.6512723,372851.853139283
"secondary-eldercare","state01","passive_elder",36971098.3551626,185571.67077215
"secondary-eldercare","state17","passive_elder",100645553.541139,465762.677998616
"secondary-eldercare","state39","passive_elder",116811643.138579,563222.745462757
